RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
4175,15365588,Surname_4175,412,Germany,Female,58.0,1,23836.49706828994,3,0,0,18869.13596087203,1
4176,97394262,Surname_4176,793,France,Female,53.0,2,8436.308407877208,3,0,0,115984.85465969527,1
4177,38065292,Surname_4177,451,Germany,Male,51.0,1,240979.59991726716,1,0,0,72603.25600294292,0
4178,37323043,Surname_4178,520,Germany,Male,23.0,5,151960.76003983527,1,0,1,15169.174777061256,1
4179,48934786,Surname_4179,708,Spain,Female,56.0,5,29178.53365657902,3,0,1,17852.65932308101,0
4180,96874913,Surname_4180,485,France,Male,32.0,0,81351.78554444172,3,0,1,30458.343186482627,0
4181,95899301,Surname_4181,543,Germany,Male,52.0,0,93119.09950136418,1,1,0,32912.20633000585,0
4182,15517044,Surname_4182,613,France,Female,30.0,7,221314.48059829194,2,1,0,35736.95675103148,0
4183,84812066,Surname_4183,362,France,Female,41.0,6,153581.81512637812,3,0,0,128315.09873663195,1
4184,36421152,Surname_4184,522,Spain,Male,29.0,0,73202.68861497245,2,0,0,108864.445241206,1
4185,67195493,Surname_4185,532,France,Male,42.0,4,12715.462416958673,3,1,1,99190.48730819524,0
4186,96678780,Surname_4186,627,Germany,Male,46.0,2,101522.2122900297,2,0,1,101896.05228549881,0
4187,76594554,Surname_4187,733,Spain,Male,24.0,8,155030.25109898124,3,1,1,144034.12753199806,1
4188,82207585,Surname_4188,469,Germany,Female,39.0,9,5765.406980791782,4,0,1,138818.81550130047,1
4189,62870017,Surname_4189,660,France,Female,24.0,4,96865.09426420694,3,1,1,51265.346610908586,0
4190,99449229,Surname_4190,683,Spain,Female,40.0,9,225743.6230915934,3,1,1,133723.6331591565,0
4191,70613373,Surname_4191,400,France,Male,52.0,8,21321.917352799395,4,0,1,82912.88908350033,0
4192,44191924,Surname_4192,508,Spain,Female,59.0,7,233110.91512951255,2,1,0,149925.75046871684,1
4193,46211523,Surname_4193,678,Spain,Male,19.0,1,213694.85415940327,2,0,1,91085.68377938762,1
4194,58034547,Surname_4194,371,Germany,Male,30.0,5,243246.9287350351,4,1,0,46112.751274548806,1
4195,94233334,Surname_4195,489,France,Male,44.0,3,78759.90499531913,2,0,1,149122.74113448517,0
4196,26459341,Surname_4196,738,Spain,Male,57.0,4,230660.99360354018,2,1,0,89011.93036406233,0
4197,19886877,Surname_4197,809,France,Female,32.0,0,38739.67708672313,3,1,0,81956.1401781541,0
4198,99573143,Surname_4198,730,France,Female,20.0,9,156406.0402700206,4,1,1,58006.24047045012,0
4199,26672347,Surname_4199,757,Spain,,36.0,8,200162.2409066806,2,0,1,80189.11766079016,0
4200,43911914,Surname_4200,611,Germany,Male,20.0,0,213204.7045029259,2,1,0,60039.8062503853,1
4201,93299527,Surname_4201,463,Germany,Female,35.0,4,223482.6803295166,1,0,1,27965.102452234474,1
4202,97060627,Surname_4202,677,France,Male,44.0,2,37824.144630261544,2,0,0,67088.36487857405,0
4203,38106262,Surname_4203,371,Germany,Male,40.0,3,144879.71063376789,2,1,1,105032.65003462126,1
4204,85602567,Surname_4204,659,France,Male,33.0,8,115934.0281178588,3,1,1,27112.113328135285,0
4205,21820969,Surname_4205,451,France,,49.0,0,166411.45912800773,4,0,0,134042.22563589152,1
4206,46469123,Surname_4206,551,Germany,Male,27.0,8,180475.4669827602,2,0,1,137987.26514504722,0
4207,57724838,Surname_4207,377,Germany,Male,58.0,7,105803.02820564594,3,0,1,75335.01702999804,0
4208,23941725,Surname_4208,426,Germany,Male,58.0,9,53094.560813459284,2,1,1,60826.79100694203,0
4209,19888772,Surname_4209,756,Spain,Female,28.0,7,114624.7210750646,4,0,0,16085.616269957027,1
4210,37592263,Surname_4210,397,Germany,Female,55.0,9,141484.4350610109,1,0,1,11015.560290053934,1
4211,51850834,Surname_4211,562,France,,48.0,5,134906.94166279628,4,1,0,135961.70352603542,0
4212,21304146,Surname_4212,633,France,Female,20.0,3,157225.21644787584,1,1,1,136928.30367399854,1
4213,80655090,Surname_4213,800,Germany,,52.0,3,102713.88586465729,2,1,1,96523.36455132006,1
4214,53512414,Surname_4214,424,Spain,Female,33.0,5,10122.666468528829,2,0,1,129108.11047810035,1
4215,62683111,Surname_4215,382,Spain,Male,30.0,4,67017.485518736,1,0,0,76247.45029646326,1
4216,21350025,Surname_4216,368,Spain,Male,55.0,3,105611.3540120196,1,1,0,14729.848370482046,1
4217,73687234,Surname_4217,575,Spain,Female,44.0,5,11195.408263411644,4,0,1,48540.727197911365,0
4218,50672332,Surname_4218,573,France,Male,46.0,9,110441.85579563303,3,1,0,85460.30212083216,1
4219,38592879,Surname_4219,451,Germany,Male,51.0,2,48827.80909900572,4,1,0,26146.298205462066,1
4220,47969302,Surname_4220,530,France,Male,33.0,1,98112.21062851974,3,1,1,131749.08966802157,1
4221,92902792,Surname_4221,613,Spain,Female,35.0,6,200991.42633868486,1,0,0,54997.24213225627,1
4222,43680846,Surname_4222,417,France,Female,56.0,4,17752.459349215656,3,0,0,32013.066419503983,1
4223,76684754,Surname_4223,787,Germany,Female,33.0,8,178200.22042740745,3,1,1,96098.0959919297,1
4224,74246880,Surname_4224,780,Spain,Female,50.0,0,34163.0335376697,4,0,0,55582.12600775343,1
4225,79782713,Surname_4225,662,France,Female,56.0,0,209591.69818613707,1,0,1,29793.842330468695,1
4226,25950327,Surname_4226,731,Germany,Female,27.0,1,32614.55923184248,3,1,1,30165.225778405547,0
4227,86211293,Surname_4227,787,Spain,Male,46.0,7,87357.08923550622,1,1,1,128505.55429884422,0
4228,75710791,Surname_4228,712,Germany,Female,21.0,2,73051.85620673354,1,1,0,29710.673076839612,0
4229,14584586,Surname_4229,841,France,Male,31.0,0,243705.45762765495,2,1,0,86207.2224291253,1
4230,25718557,Surname_4230,744,Spain,Male,56.0,1,207234.0418334042,1,0,0,137696.4160525588,0
4231,45309926,Surname_4231,656,Spain,,51.0,7,226346.4691707648,1,0,0,70668.2821118653,0
4232,25486836,Surname_4232,705,Spain,Male,23.0,9,33542.631098114645,2,0,1,148651.3376665905,0
4233,68742166,Surname_4233,471,Spain,Male,42.0,3,156578.52997453525,3,0,1,115459.8656387351,0
4234,95940239,Surname_4234,687,Germany,,56.0,5,125698.3651408094,4,0,0,98181.2121209166,0
4235,53666769,Surname_4235,409,Germany,Male,19.0,6,181283.83866189592,4,1,1,88682.02540091725,0
4236,73257298,Surname_4236,383,Spain,Female,41.0,0,112899.29379646995,2,1,0,94916.15655642735,1
4237,37930773,Surname_4237,678,France,Female,43.0,9,30901.0283806147,4,0,1,48155.036243059694,0
4238,61184493,Surname_4238,479,France,Male,38.0,0,178398.05352469982,4,1,1,78345.34089269952,1
4239,22621325,Surname_4239,593,Spain,Female,52.0,2,143542.94176184776,4,0,0,17137.43048383877,1
4240,33707849,Surname_4240,472,France,Male,30.0,0,236862.65470414507,4,1,1,119806.56707322744,0
4241,88280717,Surname_4241,636,Spain,Male,58.0,7,99076.39184993641,3,1,1,61006.9975727847,0
4242,64057519,Surname_4242,775,Germany,Male,28.0,4,200170.2386062398,1,0,0,11909.894710202421,1
4243,54086421,Surname_4243,442,France,Female,52.0,6,172132.9686949636,3,1,0,118668.7390939086,0
4244,72255758,Surname_4244,815,Spain,Male,44.0,9,238112.03723516766,3,1,1,103834.95673405242,0
4245,36904082,Surname_4245,710,France,Female,25.0,2,25400.535025145582,2,1,0,145341.90677869972,1
4246,32232910,Surname_4246,490,France,Male,23.0,0,215369.40070910388,2,1,0,140337.5587275906,1
4247,60278023,Surname_4247,462,France,Female,20.0,8,126145.12282764603,2,0,1,113781.41861716034,1
4248,51576586,Surname_4248,611,Germany,Male,24.0,0,48311.9952695521,3,0,1,26032.425371060504,0
4249,12851621,Surname_4249,490,Germany,Female,54.0,9,203636.89293276236,4,1,0,77495.8867663404,0
4250,65756164,Surname_4250,365,Spain,Female,41.0,6,10510.865086479858,1,1,0,47648.58567524854,0
4251,55884338,Surname_4251,710,France,Male,31.0,7,100493.01978902178,3,1,0,94361.592736057,0
4252,40471283,Surname_4252,766,Germany,Male,47.0,2,168917.63946673245,3,1,0,52517.80500919324,0
4253,57424991,Surname_4253,379,Spain,Female,53.0,5,6006.515983230514,2,1,1,109565.67347719491,0
4254,32136371,Surname_4254,532,France,Male,36.0,3,163232.09478080945,3,1,1,37968.28081774757,0
4255,45143283,Surname_4255,565,Germany,Female,26.0,1,198953.6982475325,2,0,1,97239.69865208611,1
4256,87546020,Surname_4256,360,Germany,Female,45.0,5,154224.79464607098,3,1,0,20651.7862772913,0
4257,45530875,Surname_4257,760,Germany,Male,30.0,7,74265.6498464476,4,0,0,125270.81006032052,0
4258,30157965,Surname_4258,545,Germany,Male,42.0,9,160905.0496005549,4,0,1,147865.39790346907,1
4259,84111490,Surname_4259,633,Germany,Female,51.0,3,148278.0665652084,3,0,0,65092.11133309907,1
4260,35224257,Surname_4260,808,Germany,Male,44.0,0,240352.31407161886,4,0,1,78464.64365713923,0
4261,69337512,Surname_4261,487,France,Female,21.0,5,58025.788494631495,3,0,0,19097.324718818505,1
4262,13686617,Surname_4262,504,Germany,Female,37.0,6,168927.0738539242,3,1,1,106063.60185379432,0
4263,58052428,Surname_4263,548,Germany,Male,49.0,4,139347.57691616137,3,1,0,140911.7213646685,1
4264,69888552,Surname_4264,821,Germany,Male,27.0,4,61060.78922830324,3,1,1,81218.88367147234,1
4265,42408330,Surname_4265,547,France,,48.0,5,234811.3213671421,1,0,1,16899.800086276384,0
4266,12819009,Surname_4266,805,Spain,Female,28.0,3,101685.32861255,2,0,0,22800.735004598424,0
4267,98974103,Surname_4267,678,Spain,Female,47.0,7,70480.08546180149,3,0,0,19833.08713022677,0
4268,41064026,Surname_4268,787,Germany,Male,46.0,3,231792.06884185004,2,1,1,68551.70396054094,1
4269,50949545,Surname_4269,686,Germany,Male,51.0,3,126304.99271040612,4,1,1,68068.02034447348,0
4270,59757125,Surname_4270,529,Germany,Female,27.0,5,115275.207485493,4,0,1,82001.56395677186,0
4271,18979840,Surname_4271,551,France,Female,40.0,9,152723.60094234336,1,1,1,43220.32931067061,1
4272,39941742,Surname_4272,525,Spain,Female,46.0,6,7828.280502233165,4,1,1,77460.91057739832,0
4273,13834958,Surname_4273,816,France,Female,21.0,6,167949.3684611027,3,0,1,50604.50329438861,0
4274,44149521,Surname_4274,816,Spain,Female,47.0,6,80596.74855105678,4,0,0,19370.930832256527,1
4275,19412991,Surname_4275,404,France,Female,29.0,0,237377.52136772606,3,1,0,62016.42230413363,1
4276,58602198,Surname_4276,468,Germany,Female,20.0,9,232293.29306781423,2,0,0,62338.977849757735,0
4277,47689344,Surname_4277,840,France,Male,35.0,2,130137.61658203251,3,0,1,81555.60360530007,1
4278,14642862,Surname_4278,663,Germany,Male,28.0,3,232277.55974400335,2,1,0,140464.61348415405,1
4279,56117484,Surname_4279,735,France,Female,36.0,3,103914.81004722061,2,1,0,76079.92420220477,1
4280,64988225,Surname_4280,373,Spain,Male,32.0,3,213595.15621191138,3,0,1,91462.15452243292,0
4281,19597244,Surname_4281,368,France,Female,31.0,4,247466.1498375738,3,0,1,62900.33808175238,0
4282,82617740,Surname_4282,448,Germany,Male,29.0,8,4956.337709391634,3,1,0,43693.954506822396,1
4283,29524964,Surname_4283,598,France,Male,22.0,6,15273.370815518383,1,0,0,115446.86540807305,1
4284,58092338,Surname_4284,658,France,Female,36.0,4,143295.92438511355,3,0,1,115890.4526040834,0
4285,22757603,Surname_4285,687,Spain,Male,21.0,6,143091.60371907812,4,0,1,79953.81255288683,1
4286,13282380,Surname_4286,818,Germany,Male,39.0,7,20152.65828209431,3,0,1,70704.65021100751,1
4287,38011547,Surname_4287,396,Germany,Female,50.0,9,225187.27936690612,4,1,1,10941.355453262508,0
4288,86244950,Surname_4288,466,Spain,Male,46.0,4,84467.49398489195,4,1,0,86576.92256584618,0
4289,28434543,Surname_4289,622,France,Female,33.0,9,247574.52674129716,4,0,1,69349.38752442435,0
4290,17872387,Surname_4290,633,Germany,Female,52.0,8,192496.69711706912,3,1,0,101293.55386274798,1
4291,72025014,Surname_4291,707,Germany,Female,32.0,0,248974.14377005992,4,0,0,96650.45791611612,1
4292,90514107,Surname_4292,764,Germany,Male,44.0,6,160428.3327101137,4,0,1,102639.28512593562,1
4293,14473386,Surname_4293,777,Germany,,21.0,7,6305.65116817211,1,1,0,79650.26798695343,1
4294,47727192,Surname_4294,425,Spain,Male,33.0,6,184508.77508297205,2,0,1,86662.3658637597,1
4295,50355169,Surname_4295,547,Spain,Male,21.0,8,198835.42004504756,4,0,1,20612.716753643144,0
4296,91068247,Surname_4296,790,France,Female,32.0,2,168569.53341694485,1,0,1,18776.1367248181,1
4297,52924699,Surname_4297,392,France,Male,44.0,9,184974.5006554214,3,1,0,144503.40735502422,1
4298,47245281,Surname_4298,486,Spain,Male,23.0,0,60810.51387831626,1,1,0,39085.13594896973,0
4299,40019550,Surname_4299,464,Spain,,25.0,2,238786.30833431083,4,0,1,99411.86165026188,1
4300,64182665,Surname_4300,546,Germany,Female,57.0,1,195173.0659081989,2,0,1,122153.395431274,1
4301,70778574,Surname_4301,775,Spain,Male,18.0,9,230548.777442527,4,0,0,131991.56017768264,1
4302,26613374,Surname_4302,552,Spain,Male,19.0,7,209917.30893209696,4,1,0,141433.90850608877,0
4303,62933573,Surname_4303,459,Germany,Female,46.0,5,84952.75798493906,2,0,1,106784.59919629105,1
4304,72604645,Surname_4304,557,Spain,Female,39.0,2,173683.8505082692,3,1,1,130602.81419877901,0
4305,90931778,Surname_4305,811,Spain,,49.0,3,179104.80194797306,3,1,1,85621.10397873669,1
4306,22615888,Surname_4306,514,France,Male,45.0,4,243676.3516264032,3,1,1,114845.69159678661,0
4307,92593387,Surname_4307,822,France,Male,19.0,6,53457.11445265622,3,1,1,80932.17102536945,0
4308,27585920,Surname_4308,539,France,Male,51.0,2,19403.088727478396,2,0,0,33388.14355768991,1
4309,75401717,Surname_4309,448,Spain,Female,42.0,3,134743.86963708382,3,1,1,18634.045446664622,1
4310,20157996,Surname_4310,686,France,Female,34.0,5,201439.87795201832,1,1,0,68213.021921368,1
4311,17063760,Surname_4311,695,Germany,Female,54.0,1,233001.98048321254,2,1,0,54738.28584506529,0
4312,47851813,Surname_4312,619,France,Male,53.0,4,120737.56399894542,4,1,1,104466.97780459185,1
4313,75243057,Surname_4313,415,France,Female,37.0,6,161166.15749896364,3,0,1,139315.34927259624,1
4314,73087061,Surname_4314,453,Germany,Female,19.0,4,25853.571721832195,2,0,0,36798.65097662213,1
4315,21995140,Surname_4315,607,Germany,Female,19.0,2,105421.69369665543,3,0,0,12889.4684231075,1
4316,54256784,Surname_4316,696,Spain,Male,27.0,6,214606.3004365383,4,0,0,15632.043195287686,1
4317,45644375,Surname_4317,476,Spain,Male,37.0,5,217839.45920886614,3,0,1,110963.91654678353,1
4318,85943477,Surname_4318,705,Germany,Male,31.0,6,159439.41627491583,2,1,1,28359.439866212382,0
4319,75255719,Surname_4319,499,France,Female,47.0,8,150119.56210148463,3,0,1,94899.10842300691,0
4320,16486196,Surname_4320,390,Germany,Male,53.0,9,157159.6649599886,3,1,0,18203.24469832632,1
4321,91630631,Surname_4321,654,France,Female,32.0,9,35963.0340090116,2,1,1,134148.226098102,1
4322,68900281,Surname_4322,434,Spain,Male,47.0,8,34067.26608803051,1,1,1,100985.40053804601,0
4323,92956541,Surname_4323,576,Germany,Male,20.0,7,227344.9174176295,1,0,0,81916.43740241115,1
4324,66155934,Surname_4324,607,France,Female,21.0,7,71412.50640407453,2,1,0,49049.01823547972,1
4325,53449752,Surname_4325,570,Spain,Male,31.0,5,177023.25557266688,4,0,0,25323.8642130362,1
4326,44609296,Surname_4326,643,Germany,Female,32.0,0,66192.2524660703,3,1,1,36124.8501997422,0
4327,92711803,Surname_4327,465,Spain,Female,52.0,0,108483.97489372599,1,0,1,27126.62926609046,1
4328,13319219,Surname_4328,528,France,Male,26.0,8,213268.08998584092,4,1,1,142870.30880853807,0
4329,92108407,Surname_4329,544,France,Female,23.0,5,160430.1677099852,3,0,0,143988.14484131406,1
4330,41778134,Surname_4330,523,Germany,Male,56.0,5,135902.03477594603,1,0,0,67023.16097681478,1
4331,41222603,Surname_4331,471,Spain,Female,23.0,1,194471.95828153746,1,1,1,76351.37262447816,1
4332,46267930,Surname_4332,657,Spain,Male,40.0,7,87277.21220968736,2,1,1,17397.22917636596,0
4333,24650549,Surname_4333,718,Germany,Male,19.0,0,69712.72456659211,2,0,1,37089.968723915474,0
4334,50075153,Surname_4334,691,Spain,Male,29.0,6,70978.45129274008,3,1,1,55158.55837309941,1
4335,42093830,Surname_4335,413,France,Male,39.0,4,47731.42912927186,3,0,0,80831.65261349577,0
4336,55769818,Surname_4336,393,Spain,Male,34.0,9,143832.77934506853,3,0,0,88188.90966051619,1
4337,22169206,Surname_4337,672,Germany,Female,51.0,0,145723.026922656,1,0,1,137843.97597696196,0
4338,11093401,Surname_4338,420,Spain,Male,42.0,4,75045.4576071448,1,1,1,19301.069870533276,1
4339,94879364,Surname_4339,428,France,Female,24.0,0,79887.93561324794,2,1,0,110093.34155119088,1
4340,51330951,Surname_4340,553,Spain,Female,43.0,6,48566.18283151612,1,1,0,29386.281203957737,0
4341,35096588,Surname_4341,689,France,Female,44.0,6,185803.54501134428,4,0,0,111551.16544303637,1
4342,74795766,Surname_4342,812,Germany,Male,48.0,3,244039.19966134414,4,0,1,122944.20946419402,0
4343,85143855,Surname_4343,358,Germany,Female,30.0,1,3849.2960264233934,1,0,0,31220.50881217357,1
4344,52006705,Surname_4344,598,Spain,Male,23.0,6,14024.932469720474,2,0,1,99404.86021422401,0
4345,97566648,Surname_4345,532,Spain,Female,18.0,8,25425.10988557442,2,1,1,132751.3702755958,0
4346,14868075,Surname_4346,585,Spain,Female,18.0,0,185284.339067303,1,1,1,75005.38341984901,1
4347,39425484,Surname_4347,545,France,Male,30.0,0,27672.85746284279,2,1,0,68004.93519810183,0
4348,50239961,Surname_4348,811,Germany,Female,18.0,4,242254.70406575382,1,1,1,115161.97462349021,0
4349,79040572,Surname_4349,628,France,Male,43.0,5,210299.1968095602,3,1,0,146997.6321662164,0
4350,17541748,Surname_4350,604,Germany,,52.0,4,179485.8065963347,1,1,0,148691.84919803886,0
4351,19162482,Surname_4351,636,Spain,Male,56.0,3,214529.9895807641,4,1,0,14741.33647534902,1
4352,11222175,Surname_4352,505,France,Male,46.0,0,198440.7696906025,4,1,1,104542.32845631166,1
4353,18625104,Surname_4353,361,Germany,Male,45.0,8,68727.47479694114,1,1,1,37815.715584569596,0
4354,96195573,Surname_4354,407,France,Female,51.0,2,86243.082816462,4,1,0,48859.39101618504,1
4355,31762390,Surname_4355,849,Spain,Female,19.0,3,150429.2712323956,1,1,0,80813.6359391933,0
4356,86062243,Surname_4356,629,France,Female,50.0,7,7696.528184457513,2,0,1,34121.63336699008,0
4357,74661062,Surname_4357,735,Spain,Male,59.0,1,150353.5886119107,1,1,1,128895.07445958995,1
4358,92206347,Surname_4358,731,Spain,Male,52.0,4,89495.24499280243,1,0,1,42809.856570101685,0
4359,81245268,Surname_4359,756,France,Male,41.0,0,43083.67206147548,1,0,0,37766.108387525004,1
4360,17205722,Surname_4360,760,France,Female,42.0,7,133871.2370536628,3,1,1,64684.19534492999,0
4361,88293767,Surname_4361,431,Spain,Female,24.0,3,118039.24183797646,4,0,0,98683.89389339052,1
4362,92477945,Surname_4362,421,Spain,Male,54.0,6,95082.36565477995,2,1,1,51697.250891005104,0
4363,22526429,Surname_4363,786,Germany,Male,55.0,5,197590.06025759998,4,1,0,126753.38082957128,0
4364,77587058,Surname_4364,819,France,Female,48.0,2,15674.60594698522,2,0,0,60351.098222123015,1
4365,10736427,Surname_4365,666,France,Female,56.0,5,124730.40737837415,4,1,0,127180.43072680265,1
4366,22841137,Surname_4366,530,Spain,Male,31.0,2,145531.66023738138,1,1,1,115558.34787261613,1
4367,86573239,Surname_4367,574,Spain,,44.0,3,169766.60907565683,3,1,1,114293.50320725066,1
4368,54110246,Surname_4368,384,Germany,Male,20.0,7,219555.3013210015,4,0,0,17579.26797194272,1
4369,58046490,Surname_4369,584,Germany,Male,45.0,4,202592.2522999929,4,1,0,104800.9353504265,0
4370,86348635,Surname_4370,529,Germany,Female,49.0,1,96798.03816769137,2,1,1,104673.99251796436,1
4371,68290203,Surname_4371,649,Germany,Female,26.0,4,17001.45428707858,1,0,1,64640.223237397884,1
4372,46256907,Surname_4372,442,France,Male,30.0,7,100845.88891489641,2,0,0,69332.75257998251,0
4373,92395896,Surname_4373,742,Spain,Male,35.0,4,122975.2793953093,1,1,1,83434.38579674043,0
4374,50842282,Surname_4374,501,Germany,Male,35.0,5,3412.145462182353,2,1,0,98255.62542930112,1
4375,14536819,Surname_4375,414,Germany,,21.0,3,188208.46745107442,2,1,1,26686.614415790827,0
4376,47204891,Surname_4376,756,Germany,Male,23.0,4,238903.16780627467,3,0,1,78057.92770132856,1
4377,35629024,Surname_4377,742,France,Female,55.0,6,15921.048698888746,1,0,1,95651.45377311904,1
4378,41923195,Surname_4378,470,Germany,Male,23.0,4,152034.04391009395,2,1,1,122946.53049964177,1
4379,63744678,Surname_4379,719,France,Male,48.0,5,201696.9164173296,4,1,1,47434.1257608137,1
